predict,actual,score
72,68,0.2
5,0,0.0
17,20,0.4
46,45,0.8
35,31,0.2
31,27,0.2
38,34,0.2
30,24,0.0
38,37,0.8
56,58,0.6000000000000001
0,0,1.0
28,27,0.8
14,0,0.0
29,26,0.4
34,27,0.0
29,26,0.4
12,3,0.0
39,34,0.0
56,54,0.6000000000000001
25,20,0.0
0,0,1.0
36,31,0.0
12,0,0.0
67,80,0.0
2,3,0.8
22,26,0.2
28,26,0.6000000000000001
43,37,0.0
50,46,0.2
34,27,0.0
21,20,0.8
32,27,0.0
28,24,0.2
35,34,0.8
53,49,0.2
27,24,0.4
21,20,0.8
4,6,0.6000000000000001
26,24,0.6000000000000001
28,27,0.8
51,45,0.0
18,7,0.0
28,21,0.0
65,67,0.6000000000000001
67,71,0.2
60,64,0.2
60,68,0.0
68,63,0.0
0,0,1.0
38,35,0.4
49,45,0.2
56,52,0.2
20,20,1.0
10,6,0.2
21,14,0.0
30,26,0.2
6,7,0.8
19,17,0.6000000000000001
50,48,0.6000000000000001
44,40,0.2
26,26,1.0
54,55,0.8
12,8,0.2
48,46,0.6000000000000001
2,1,0.8
71,76,0.0
46,45,0.8
26,26,1.0
46,37,0.0
36,31,0.0
6,1,0.0
69,115,0.0
0,0,1.0
1,0,0.8
38,34,0.2
37,29,0.0
51,52,0.8
14,3,0.0
21,7,0.0
40,37,0.4
4,0,0.2
29,29,1.0
25,26,0.8
7,1,0.0
24,20,0.2
57,96,0.0
32,27,0.0
28,26,0.6000000000000001
10,0,0.0
69,61,0.0
48,46,0.6000000000000001
37,37,1.0
30,26,0.2
41,40,0.8
4,0,0.2
69,71,0.6000000000000001
10,0,0.0
27,26,0.8
59,64,0.0
41,34,0.0
58,58,1.0
26,29,0.4
25,21,0.2
39,34,0.0
17,10,0.0
48,45,0.4
46,40,0.0
53,55,0.6000000000000001
25,21,0.2
33,27,0.0
27,26,0.8
6,6,1.0
33,27,0.0
38,31,0.0
14,8,0.0
41,45,0.2
26,21,0.0
3,6,0.4
12,5,0.0
39,40,0.8
18,17,0.8
33,32,0.8
34,31,0.4
59,52,0.0
14,7,0.0
26,24,0.6000000000000001
25,17,0.0
55,54,0.8
55,58,0.4
40,35,0.0
44,43,0.8
52,54,0.6000000000000001
8,6,0.6000000000000001
27,24,0.4
4,3,0.8
25,27,0.6000000000000001
25,24,0.8
84,90,0.0
32,29,0.4
35,31,0.2
26,26,1.0
35,34,0.8
46,37,0.0
67,69,0.6000000000000001
61,58,0.4
72,77,0.0
25,26,0.8
26,26,1.0
29,26,0.4
25,23,0.6000000000000001
25,21,0.2
45,48,0.4
33,29,0.2
28,27,0.8
27,26,0.8
78,85,0.0
0,0,1.0
49,31,0.0
33,31,0.6000000000000001
25,24,0.8
0,0,1.0
8,3,0.0
54,48,0.0
35,34,0.8
0,0,1.0
38,31,0.0
23,17,0.0
8,0,0.0
29,26,0.4
20,8,0.0
26,24,0.6000000000000001
44,37,0.0
27,26,0.8
26,21,0.0
27,26,0.8
26,20,0.0
72,73,0.8
60,70,0.0
52,54,0.6000000000000001
42,40,0.6000000000000001
63,64,0.8
82,90,0.0
26,24,0.6000000000000001
28,27,0.8
30,24,0.0
27,17,0.0
60,59,0.8
74,85,0.0
54,58,0.2
28,26,0.6000000000000001
31,27,0.2
58,75,0.0
21,26,0.0
65,68,0.4
26,26,1.0
50,52,0.6000000000000001
31,29,0.6000000000000001
28,27,0.8
27,27,1.0
38,34,0.2
38,34,0.2
31,27,0.2
0,0,1.0
50,45,0.0
57,55,0.6000000000000001
37,34,0.4
33,29,0.2
36,38,0.6000000000000001
23,27,0.2
28,26,0.6000000000000001
31,29,0.6000000000000001
19,17,0.6000000000000001
20,15,0.0
35,31,0.2
52,52,1.0
22,21,0.8
64,71,0.0
34,27,0.0
61,59,0.6000000000000001
51,49,0.6000000000000001
65,71,0.0
25,24,0.8
40,38,0.6000000000000001
60,55,0.0
30,27,0.4
40,40,1.0
27,21,0.0
55,62,0.0
37,34,0.4
32,27,0.0
56,55,0.8
28,27,0.8
43,37,0.0
29,27,0.6000000000000001
56,55,0.8
51,49,0.6000000000000001
62,62,1.0
33,26,0.0
20,20,1.0
14,1,0.0
34,29,0.0
26,26,1.0
31,29,0.6000000000000001
42,32,0.0
34,29,0.0
32,26,0.0
33,32,0.8
29,27,0.6000000000000001
36,46,0.0
0,0,1.0
28,26,0.6000000000000001
51,52,0.8
53,48,0.0
30,27,0.4
35,34,0.8
46,49,0.4
56,63,0.0
28,26,0.6000000000000001
51,52,0.8
39,34,0.0
24,24,1.0
61,69,0.0
50,45,0.0
4,3,0.8
15,6,0.0
65,75,0.0
26,21,0.0
31,24,0.0
26,24,0.6000000000000001
79,85,0.0
26,27,0.8
34,34,1.0
68,65,0.4
17,1,0.0
36,31,0.0
45,41,0.2
8,5,0.4
32,27,0.0
40,45,0.0
40,35,0.0
37,34,0.4
3,0,0.4
40,37,0.4
40,29,0.0
23,24,0.8
31,27,0.2
28,26,0.6000000000000001
0,0,1.0
0,0,1.0
25,26,0.8
29,26,0.4
0,0,1.0
30,26,0.2
0,0,1.0
39,37,0.6000000000000001
27,26,0.8
26,26,1.0
27,26,0.8
5,1,0.2
63,69,0.0
44,40,0.2
26,26,1.0
38,37,0.8
33,31,0.6000000000000001
46,45,0.8
14,20,0.0
48,48,1.0
26,26,1.0
53,55,0.6000000000000001
24,15,0.0
28,29,0.8
34,26,0.0
27,27,1.0
17,23,0.0
7,3,0.2
20,10,0.0
63,65,0.6000000000000001
40,31,0.0
34,24,0.0
24,20,0.2
22,17,0.0
17,15,0.6000000000000001
55,52,0.4
24,40,0.0
39,34,0.0
0,0,1.0
36,34,0.6000000000000001
60,58,0.6000000000000001
11,10,0.8
32,27,0.0
18,10,0.0
14,3,0.0
26,29,0.4
55,54,0.8
6,1,0.0
32,24,0.0
9,0,0.0
10,10,1.0
3,1,0.6000000000000001
44,40,0.2
25,20,0.0
61,75,0.0
26,35,0.0
23,20,0.4
25,23,0.6000000000000001
19,15,0.2
25,26,0.8
22,24,0.6000000000000001
39,34,0.0
26,26,1.0
47,37,0.0
30,26,0.2
38,34,0.2
7,0,0.0
0,5,0.0
24,23,0.8
10,10,1.0
26,24,0.6000000000000001
25,24,0.8
26,26,1.0
45,41,0.2
52,49,0.4
57,63,0.0
25,23,0.6000000000000001
33,27,0.0
29,26,0.4
23,26,0.4
31,26,0.0
26,24,0.6000000000000001
30,26,0.2
26,27,0.8
46,40,0.0
34,31,0.4
37,26,0.0
28,26,0.6000000000000001
29,27,0.6000000000000001
89,104,0.0
33,29,0.2
2,3,0.8
0,3,0.4
45,43,0.6000000000000001
60,58,0.6000000000000001
32,27,0.0
27,24,0.4
35,35,1.0
57,62,0.0
29,27,0.6000000000000001
22,21,0.8
39,34,0.0
30,29,0.8
59,69,0.0
25,20,0.0
39,34,0.0
34,34,1.0
29,20,0.0
30,29,0.8
0,0,1.0
23,17,0.0
26,24,0.6000000000000001
4,1,0.4
1,1,1.0
23,17,0.0
46,46,1.0
23,3,0.0
26,35,0.0
34,31,0.4
32,26,0.0
27,24,0.4
54,55,0.8
32,29,0.4
45,43,0.6000000000000001
36,34,0.6000000000000001
41,34,0.0
6,3,0.4
29,20,0.0
33,27,0.0
28,27,0.8
30,35,0.0
16,24,0.0
27,26,0.8
46,45,0.8
19,29,0.0
41,34,0.0
50,45,0.0
0,0,1.0
22,20,0.6000000000000001
24,21,0.4
36,35,0.8
53,55,0.6000000000000001
31,34,0.4
28,26,0.6000000000000001
36,34,0.6000000000000001
24,23,0.8
30,27,0.4
40,38,0.6000000000000001
35,31,0.2
26,17,0.0
0,3,0.4
28,26,0.6000000000000001
9,7,0.6000000000000001
32,29,0.4
34,34,1.0
30,29,0.8
0,0,1.0
51,49,0.6000000000000001
26,26,1.0
32,26,0.0
43,40,0.4
12,3,0.0
21,20,0.8
56,55,0.8
0,0,1.0
56,63,0.0
35,34,0.8
34,29,0.0
40,45,0.0
28,26,0.6000000000000001
35,34,0.8
0,0,1.0
24,20,0.2
36,31,0.0
30,27,0.4
0,0,1.0
29,29,1.0
30,27,0.4
33,31,0.6000000000000001
40,37,0.4
26,26,1.0
57,55,0.6000000000000001
34,29,0.0
49,64,0.0
64,67,0.4
27,27,1.0
24,20,0.2
37,35,0.6000000000000001
39,26,0.0
46,37,0.0
63,67,0.2
31,27,0.2
45,43,0.6000000000000001
26,26,1.0
17,15,0.6000000000000001
38,34,0.2
66,67,0.8
34,34,1.0
4,5,0.8
25,24,0.8
1,1,1.0
22,27,0.0
28,26,0.6000000000000001
66,62,0.2
34,29,0.0
31,29,0.6000000000000001
16,10,0.0
38,34,0.2
37,37,1.0
21,15,0.0
22,20,0.6000000000000001
33,31,0.6000000000000001
53,59,0.0
47,45,0.6000000000000001
12,10,0.6000000000000001
42,34,0.0
18,13,0.0
11,3,0.0
6,0,0.0
25,24,0.8
38,40,0.6000000000000001
26,23,0.4
34,26,0.0
64,59,0.0
31,29,0.6000000000000001
35,34,0.8
29,29,1.0
38,34,0.2
44,37,0.0
47,52,0.0
11,3,0.0
23,20,0.4
72,73,0.8
17,15,0.6000000000000001
55,54,0.8
27,29,0.6000000000000001
24,20,0.2
29,27,0.6000000000000001
42,37,0.0
36,34,0.6000000000000001
36,27,0.0
28,26,0.6000000000000001
29,29,1.0
27,26,0.8
28,27,0.8
0,1,0.8
45,45,1.0
25,24,0.8
32,27,0.0
58,61,0.4
56,64,0.0
40,34,0.0
46,37,0.0
0,0,1.0
50,45,0.0
32,31,0.8
26,20,0.0
59,58,0.8
53,52,0.8
40,37,0.4
51,52,0.8
25,24,0.8
26,21,0.0
61,57,0.2
22,17,0.0
65,63,0.6000000000000001
43,40,0.4
59,58,0.8
38,34,0.2
31,29,0.6000000000000001
26,21,0.0
21,15,0.0
23,17,0.0
34,34,1.0
32,29,0.4
25,26,0.8
31,26,0.0
26,26,1.0
33,29,0.2
69,88,0.0
34,29,0.0
29,26,0.4
49,46,0.4
31,27,0.2
0,0,1.0
59,62,0.4
64,70,0.0
28,27,0.8
66,75,0.0
32,29,0.4
31,37,0.0
29,24,0.0
36,31,0.0
23,24,0.8
32,34,0.6000000000000001
3,0,0.4
52,52,1.0
23,20,0.4
12,7,0.0
9,7,0.6000000000000001
32,31,0.8
34,34,1.0
26,24,0.6000000000000001
36,32,0.2
5,10,0.0
24,24,1.0
34,32,0.6000000000000001
5,3,0.6000000000000001
0,0,1.0
31,26,0.0
28,27,0.8
24,24,1.0
60,71,0.0
38,34,0.2
35,34,0.8
48,45,0.4
39,40,0.8
31,27,0.2
31,29,0.6000000000000001
31,31,1.0
60,69,0.0
62,63,0.8
77,76,0.8
47,40,0.0
55,46,0.0
31,29,0.6000000000000001
24,26,0.6000000000000001
57,58,0.8
57,68,0.0
55,52,0.4
23,20,0.4
25,20,0.0
26,24,0.6000000000000001
29,27,0.6000000000000001
69,90,0.0
31,27,0.2
23,27,0.2
41,40,0.8
37,38,0.8
58,59,0.8
14,6,0.0
59,65,0.0
45,64,0.0
25,26,0.8
23,20,0.4
65,64,0.8
52,49,0.4
24,15,0.0
41,40,0.8
27,27,1.0
46,48,0.6000000000000001
51,49,0.6000000000000001
30,24,0.0
37,40,0.4
53,69,0.0
42,43,0.8
10,8,0.6000000000000001
32,27,0.0
16,15,0.8
42,34,0.0
29,27,0.6000000000000001
52,69,0.0
44,46,0.6000000000000001
47,49,0.6000000000000001
38,40,0.6000000000000001
50,58,0.0
40,29,0.0
0,10,0.0
0,0,1.0
22,17,0.0
40,35,0.0
42,34,0.0
0,0,1.0
46,49,0.4
11,8,0.4
0,0,1.0
80,85,0.0
35,29,0.0
71,69,0.6000000000000001
70,69,0.8
26,26,1.0
15,8,0.0
34,31,0.4
29,26,0.4
23,26,0.4
0,0,1.0
19,21,0.6000000000000001
26,27,0.8
39,38,0.8
56,55,0.8
35,37,0.6000000000000001
52,69,0.0
35,27,0.0
34,37,0.4
0,0,1.0
40,34,0.0
28,27,0.8
0,0,1.0
53,48,0.0
37,29,0.0
24,24,1.0
32,31,0.8
32,31,0.8
38,35,0.4
31,41,0.0
42,40,0.6000000000000001
29,27,0.6000000000000001
1,0,0.8
0,0,1.0
31,29,0.6000000000000001
29,21,0.0
40,35,0.0
25,26,0.8
8,1,0.0
27,26,0.8
22,20,0.6000000000000001
27,21,0.0
52,55,0.4
20,14,0.0
8,3,0.0
30,29,0.8
34,31,0.4
30,26,0.2
41,40,0.8
51,51,1.0
29,24,0.0
33,31,0.6000000000000001
65,62,0.4
29,24,0.0
39,41,0.6000000000000001
1,1,1.0
0,1,0.8
31,31,1.0
54,55,0.8
42,43,0.8
56,55,0.8
33,29,0.2
23,24,0.8
26,26,1.0
45,45,1.0
32,29,0.4
0,0,1.0
26,26,1.0
30,24,0.0
26,26,1.0
27,26,0.8
33,24,0.0
32,31,0.8
63,67,0.2
27,26,0.8
36,32,0.2
8,8,1.0
52,49,0.4
25,21,0.2
90,90,1.0
31,27,0.2
36,37,0.8
32,29,0.4
38,31,0.0
54,52,0.6000000000000001
25,20,0.0
53,54,0.8
34,27,0.0
40,38,0.6000000000000001
2,0,0.6000000000000001
0,0,1.0
30,29,0.8
31,27,0.2
28,26,0.6000000000000001
8,1,0.0
60,64,0.2
64,77,0.0
0,0,1.0
50,49,0.8
48,46,0.6000000000000001
40,41,0.8
47,41,0.0
41,37,0.2
10,6,0.2
38,49,0.0
30,27,0.4
7,1,0.0
6,1,0.0
28,26,0.6000000000000001
59,59,1.0
16,15,0.8
66,69,0.4
31,27,0.2
32,32,1.0
64,65,0.8
18,29,0.0
26,24,0.6000000000000001
15,10,0.0
35,26,0.0
25,24,0.8
21,17,0.2
2,12,0.0
53,54,0.8
52,49,0.4
46,46,1.0
5,1,0.2
53,52,0.8
0,1,0.8
18,6,0.0
25,24,0.8
21,20,0.8
12,7,0.0
2,0,0.6000000000000001
31,29,0.6000000000000001
36,35,0.8
41,43,0.6000000000000001
30,27,0.4
35,31,0.2
78,88,0.0
35,32,0.4
27,23,0.2
59,58,0.8
22,26,0.2
30,26,0.2
9,8,0.8
31,26,0.0
30,29,0.8
35,31,0.2
29,27,0.6000000000000001
47,41,0.0
15,5,0.0
20,15,0.0
31,29,0.6000000000000001
24,26,0.6000000000000001
22,24,0.6000000000000001
13,13,1.0
66,85,0.0
8,0,0.0
25,26,0.8
34,31,0.4
37,34,0.4
69,75,0.0
25,26,0.8
45,45,1.0
8,7,0.8
63,90,0.0
22,23,0.8
29,26,0.4
40,38,0.6000000000000001
37,31,0.0
13,10,0.4
55,55,1.0
41,40,0.8
52,52,1.0
49,49,1.0
27,24,0.4
10,1,0.0
23,27,0.2
51,49,0.6000000000000001
36,35,0.8
32,27,0.0
53,55,0.6000000000000001
35,37,0.6000000000000001
31,26,0.0
15,6,0.0
49,49,1.0
11,17,0.0
37,41,0.2
25,27,0.6000000000000001
54,54,1.0
20,21,0.8
0,0,1.0
28,24,0.2
38,31,0.0
0,1,0.8
16,0,0.0
46,45,0.8
20,21,0.8
30,29,0.8
50,58,0.0
24,23,0.8
63,73,0.0
20,13,0.0
27,23,0.2
42,43,0.8
32,31,0.8
27,29,0.6000000000000001
7,6,0.8
46,45,0.8
19,17,0.6000000000000001
63,75,0.0
36,34,0.6000000000000001
35,29,0.0
0,3,0.4
36,34,0.6000000000000001
29,27,0.6000000000000001
63,68,0.0
36,34,0.6000000000000001
27,26,0.8
30,27,0.4
34,24,0.0
50,58,0.0
29,34,0.0
8,5,0.4
0,1,0.8
38,38,1.0
1,3,0.6000000000000001
27,26,0.8
10,0,0.0
47,41,0.0
52,86,0.0
23,20,0.4
29,24,0.0
32,34,0.6000000000000001
47,45,0.6000000000000001
9,3,0.0
27,27,1.0
30,26,0.2
32,31,0.8
28,26,0.6000000000000001
65,68,0.4
41,34,0.0
28,12,0.0
42,34,0.0
40,37,0.4
0,0,1.0
38,37,0.8
58,55,0.4
3,1,0.6000000000000001
49,52,0.4
53,55,0.6000000000000001
7,3,0.2
7,3,0.2
29,27,0.6000000000000001
26,23,0.4
75,75,1.0
15,15,1.0
54,54,1.0
45,40,0.0
1,0,0.8
26,24,0.6000000000000001
10,13,0.4
24,17,0.0
26,26,1.0
24,26,0.6000000000000001
17,7,0.0
30,29,0.8
41,48,0.0
55,54,0.8
32,31,0.8
51,46,0.0
29,29,1.0
36,34,0.6000000000000001
49,52,0.4
27,24,0.4
63,79,0.0
64,64,1.0
58,62,0.2
33,31,0.6000000000000001
8,7,0.8
23,21,0.6000000000000001
27,26,0.8
36,34,0.6000000000000001
6,3,0.4
15,1,0.0
2,5,0.4
49,45,0.2
25,24,0.8
53,58,0.0
46,48,0.6000000000000001
29,24,0.0
28,26,0.6000000000000001
20,20,1.0
54,55,0.8
42,37,0.0
22,24,0.6000000000000001
26,24,0.6000000000000001
40,35,0.0
28,26,0.6000000000000001
30,26,0.2
3,0,0.4
27,24,0.4
15,14,0.8
55,55,1.0
44,49,0.0
43,40,0.4
40,40,1.0
13,7,0.0
31,24,0.0
38,37,0.8
27,26,0.8
26,27,0.8
0,0,1.0
26,24,0.6000000000000001
57,55,0.6000000000000001
78,77,0.8
65,64,0.8
14,7,0.0
39,41,0.6000000000000001
41,38,0.4
28,29,0.8
43,45,0.6000000000000001
38,31,0.0
58,57,0.8
12,7,0.0
40,37,0.4
53,54,0.8
20,17,0.4
36,34,0.6000000000000001
36,27,0.0
53,54,0.8
36,34,0.6000000000000001
56,54,0.6000000000000001
52,58,0.0
56,59,0.4
31,29,0.6000000000000001
45,45,1.0
32,29,0.4
81,86,0.0
8,6,0.6000000000000001
22,20,0.6000000000000001
0,1,0.8
31,37,0.0
4,0,0.2
24,24,1.0
29,27,0.6000000000000001
57,58,0.8
4,1,0.4
0,0,1.0
35,31,0.2
24,20,0.2
35,31,0.2
50,48,0.6000000000000001
67,69,0.6000000000000001
34,26,0.0
34,24,0.0
26,27,0.8
25,20,0.0
37,35,0.6000000000000001
40,38,0.6000000000000001
51,49,0.6000000000000001
0,3,0.4
25,21,0.2
0,3,0.4
56,54,0.6000000000000001
39,35,0.2
5,3,0.6000000000000001
29,24,0.0
63,64,0.8
28,27,0.8
64,77,0.0
38,29,0.0
56,54,0.6000000000000001
55,52,0.4
53,49,0.2
25,24,0.8
41,40,0.8
50,49,0.8
42,40,0.6000000000000001
29,26,0.4
28,24,0.2
64,90,0.0
15,7,0.0
62,76,0.0
30,26,0.2
22,20,0.6000000000000001
36,26,0.0
41,40,0.8
34,31,0.4
32,37,0.0
54,49,0.0
67,85,0.0
30,26,0.2
6,8,0.6000000000000001
42,34,0.0
29,24,0.0
39,40,0.8
0,0,1.0
23,21,0.6000000000000001
9,5,0.2
27,21,0.0
56,52,0.2
73,81,0.0
22,20,0.6000000000000001
31,29,0.6000000000000001
74,75,0.8
32,29,0.4
9,7,0.6000000000000001
29,26,0.4
43,35,0.0
65,69,0.2
3,1,0.6000000000000001
74,71,0.4
26,24,0.6000000000000001
25,23,0.6000000000000001
35,31,0.2
45,40,0.0
33,29,0.2
24,26,0.6000000000000001
27,26,0.8
52,52,1.0
32,31,0.8
30,27,0.4
23,21,0.6000000000000001
30,26,0.2
0,0,1.0
72,64,0.0
43,38,0.0
0,0,1.0
49,45,0.2
36,34,0.6000000000000001
67,62,0.0
62,65,0.4
46,45,0.8
23,15,0.0
45,45,1.0
25,20,0.0
37,34,0.4
31,27,0.2
54,55,0.8
22,20,0.6000000000000001
37,37,1.0
0,0,1.0
31,29,0.6000000000000001
38,31,0.0
49,49,1.0
73,80,0.0
25,24,0.8
35,31,0.2
34,31,0.4
58,61,0.4
38,32,0.0
44,45,0.8
38,40,0.6000000000000001
55,55,1.0
21,17,0.2
35,27,0.0
52,49,0.4
30,24,0.0
0,0,1.0
7,0,0.0
41,35,0.0
0,0,1.0
30,27,0.4
34,34,1.0
40,43,0.4
2,0,0.6000000000000001
2,0,0.6000000000000001
59,58,0.8
32,29,0.4
28,24,0.2
54,58,0.2
20,29,0.0
29,18,0.0
21,15,0.0
33,29,0.2
37,34,0.4
61,71,0.0
28,24,0.2
33,31,0.6000000000000001
15,10,0.0
55,52,0.4
44,45,0.8
2,0,0.6000000000000001
51,52,0.8
28,26,0.6000000000000001
55,46,0.0
20,17,0.4
29,29,1.0
12,5,0.0
84,90,0.0
0,0,1.0
13,15,0.6000000000000001
68,80,0.0
24,17,0.0
37,31,0.0
12,12,1.0
3,0,0.4
19,17,0.6000000000000001
66,64,0.6000000000000001
25,23,0.6000000000000001
25,24,0.8
56,52,0.2
41,40,0.8
19,24,0.0
57,62,0.0
37,34,0.4
37,35,0.6000000000000001
29,26,0.4
50,52,0.6000000000000001
32,31,0.8
42,37,0.0
20,7,0.0
59,59,1.0
52,54,0.6000000000000001
0,0,1.0
37,40,0.4
54,55,0.8
51,49,0.6000000000000001
25,24,0.8
2,1,0.8
46,41,0.0
5,3,0.6000000000000001
29,27,0.6000000000000001
11,6,0.0
0,3,0.4
59,55,0.2
0,3,0.4
10,3,0.0
40,38,0.6000000000000001
31,31,1.0
6,12,0.0
31,29,0.6000000000000001
30,26,0.2
37,37,1.0
52,49,0.4
75,75,1.0
25,26,0.8
52,58,0.0
24,24,1.0
32,35,0.4
9,3,0.0
33,17,0.0
30,29,0.8
10,3,0.0
56,55,0.8
66,79,0.0
37,31,0.0
49,43,0.0
25,20,0.0
32,29,0.4
51,49,0.6000000000000001
47,43,0.2
32,32,1.0
57,58,0.8
29,29,1.0
50,49,0.8
54,49,0.0
10,8,0.6000000000000001
27,27,1.0
51,49,0.6000000000000001
47,40,0.0
26,27,0.8
5,1,0.2
38,34,0.2
14,0,0.0
31,27,0.2
89,96,0.0
9,5,0.2
65,85,0.0
34,32,0.6000000000000001
38,37,0.8
30,27,0.4
34,31,0.4
42,40,0.6000000000000001
53,46,0.0
39,37,0.6000000000000001
32,26,0.0
66,87,0.0
48,46,0.6000000000000001
28,24,0.2
3,0,0.4
36,34,0.6000000000000001
20,17,0.4
9,0,0.0
4,1,0.4
30,29,0.8
34,31,0.4
57,61,0.2
39,37,0.6000000000000001
31,29,0.6000000000000001
39,34,0.0
44,41,0.4
55,58,0.4
27,27,1.0
58,52,0.0
23,24,0.8
42,37,0.0
27,26,0.8
30,31,0.8
32,26,0.0
43,29,0.0
34,34,1.0
32,27,0.0
55,64,0.0
65,77,0.0
48,41,0.0
26,23,0.4
55,55,1.0
23,24,0.8
38,37,0.8
21,13,0.0
3,1,0.6000000000000001
52,54,0.6000000000000001
43,37,0.0
60,59,0.8
24,27,0.4
25,24,0.8
45,34,0.0
36,27,0.0
12,7,0.0
53,58,0.0
26,26,1.0
40,34,0.0
13,5,0.0
32,29,0.4
36,37,0.8
26,21,0.0
42,43,0.8
45,52,0.0
67,73,0.0
63,64,0.8
48,46,0.6000000000000001
22,20,0.6000000000000001
32,27,0.0
36,31,0.0
23,20,0.4
24,21,0.4
44,37,0.0
4,1,0.4
26,24,0.6000000000000001
2,0,0.6000000000000001
33,34,0.8
25,38,0.0
32,27,0.0
25,24,0.8
26,18,0.0
24,26,0.6000000000000001
51,49,0.6000000000000001
50,49,0.8
28,27,0.8
33,27,0.0
38,35,0.4
83,103,0.0
62,81,0.0
52,52,1.0
35,31,0.2
48,46,0.6000000000000001
41,37,0.2
42,37,0.0
40,34,0.0
39,34,0.0
26,23,0.4
50,49,0.8
42,37,0.0
55,55,1.0
34,29,0.0
8,1,0.0
25,26,0.8
0,3,0.4
39,34,0.0
58,57,0.8
52,58,0.0
26,24,0.6000000000000001
45,41,0.2
23,20,0.4
49,54,0.0
40,34,0.0
22,24,0.6000000000000001
27,20,0.0
11,3,0.0
5,0,0.0
31,29,0.6000000000000001
35,34,0.8
19,13,0.0
49,49,1.0
41,40,0.8
38,34,0.2
36,31,0.0
2,6,0.2
9,3,0.0
45,40,0.0
40,37,0.4
60,63,0.4
41,38,0.4
75,86,0.0
31,29,0.6000000000000001
2,0,0.6000000000000001
17,27,0.0
13,0,0.0
64,65,0.8
34,34,1.0
53,58,0.0
77,94,0.0
51,49,0.6000000000000001
51,49,0.6000000000000001
27,26,0.8
38,31,0.0
64,63,0.8
31,29,0.6000000000000001
46,45,0.8
50,59,0.0
18,17,0.8
38,34,0.2
30,29,0.8
23,24,0.8
39,40,0.8
34,29,0.0
57,52,0.0
30,29,0.8
42,34,0.0
32,31,0.8
13,7,0.0
18,10,0.0
0,0,1.0
37,34,0.4
60,75,0.0
71,71,1.0
28,26,0.6000000000000001
50,49,0.8
49,46,0.4
56,49,0.0
49,46,0.4
35,32,0.4
37,31,0.0
28,26,0.6000000000000001
1,0,0.8
57,58,0.8
0,1,0.8
29,26,0.4
16,20,0.2
3,0,0.4
15,14,0.8
26,26,1.0
29,27,0.6000000000000001
24,24,1.0
59,58,0.8
22,17,0.0
15,18,0.4
29,27,0.6000000000000001
0,3,0.4
27,24,0.4
29,27,0.6000000000000001
23,20,0.4
43,37,0.0
45,41,0.2
23,20,0.4
64,62,0.6000000000000001
51,49,0.6000000000000001
6,6,1.0
48,46,0.6000000000000001
22,15,0.0
34,24,0.0
25,26,0.8
26,24,0.6000000000000001
36,34,0.6000000000000001
61,58,0.4
20,17,0.4
25,26,0.8
27,27,1.0
61,75,0.0
15,17,0.6000000000000001
28,26,0.6000000000000001
27,24,0.4
5,5,1.0
63,71,0.0
25,24,0.8
39,40,0.8
2,1,0.8
63,59,0.2
29,29,1.0
28,27,0.8
14,1,0.0
45,40,0.0
